"Page type"	"Age breast with all 7gr"	"Merge AJCC stage-breast"	"Sex"	"Origin recode NHIA (Hispanic, Non-Hisp)"	"Interval"	"Alive at Start"	"Died"	"Lost to Followup"	"Observed Survival (Interval)"	"Observed Survival (Cum)"	"Expected Survival (Interval)"	"Expected Survival (Cum)"	"Relative Survival (Interval)"	"Relative Survival (Cum)"	"Observed SE (Interval)"	"Observed SE (Cum)"	"Relative SE (Interval)"	"Relative SE (Cum)"
0	0	2	0	1	15	477	14	99	0.96725	0.50661	0.99741	0.97737	0.96977	0.51835	0.00861	0.01132	0.00863	0.01158
0	0	2	0	1	16	364	15	78	0.95385	0.48323	0.99718	0.97461	0.95655	0.49582	0.01164	0.01230	0.01167	0.01262
0	0	2	0	1	17	271	6	77	0.97419	0.47076	0.99694	0.97162	0.97719	0.48451	0.01040	0.01299	0.01043	0.01337
0	0	2	0	1	18	188	4	69	0.97394	0.45849	0.99666	0.96838	0.97721	0.47347	0.01286	0.01403	0.01290	0.01449
0	0	2	0	1	19	115	0	64	1.00000	0.45849	0.99631	0.96480	1.00000*	0.47347#	0.00000	0.01403	0.00000	0.01449#
0	0	2	2	0	1	14223	382	84	0.97306	0.97306	0.99859	0.99859	0.97444	0.97444	0.00136	0.00136	0.00136	0.00136
0	0	2	2	0	2	13757	1044	100	0.92383	0.89895	0.99848	0.99708	0.92524	0.90159	0.00227	0.00254	0.00227	0.00254
0	0	2	2	0	3	12613	836	641	0.93199	0.83781	0.99838	0.99546	0.93350	0.84163	0.00227	0.00312	0.00227	0.00314
0	0	2	2	0	4	11136	664	610	0.93869	0.78645	0.99826	0.99373	0.94033	0.79141	0.00231	0.00351	0.00231	0.00353
0	0	2	2	0	5	9862	495	583	0.94828	0.74577	0.99812	0.99187	0.95006	0.75189	0.00226	0.00378	0.00227	0.00381
0	0	2	2	0	6	8784	391	582	0.95396	0.71144	0.99798	0.98986	0.95590	0.71873	0.00227	0.00398	0.00228	0.00402
0	0	2	2	0	7	7811	342	563	0.95458	0.67913	0.99781	0.98769	0.95667	0.68759	0.00240	0.00417	0.00240	0.00422
0	0	2	2	0	8	6906	305	550	0.95400	0.64789	0.99763	0.98535	0.95627	0.65752	0.00257	0.00434	0.00258	0.00441
0	0	2	2	0	9	6051	216	533	0.96266	0.62370	0.99743	0.98282	0.96514	0.63460	0.00249	0.00448	0.00250	0.00456
0	0	2	2	0	10	5302	155	480	0.96938	0.60460	0.99720	0.98007	0.97210	0.61689	0.00242	0.00460	0.00243	0.00469
0	0	2	2	0	11	4667	136	458	0.96936	0.58607	0.99697	0.97710	0.97230	0.59980	0.00259	0.00472	0.00260	0.00483
0	0	2	2	0	12	4073	108	506	0.97173	0.56950	0.99671	0.97389	0.97494	0.58477	0.00268	0.00485	0.00269	0.00498
0	0	2	2	0	13	3459	77	473	0.97611	0.55589	0.99643	0.97041	0.97960	0.57284	0.00269	0.00498	0.00270	0.00513
0	0	2	2	0	14	2909	68	457	0.97463	0.54179	0.99613	0.96665	0.97842	0.56048	0.00304	0.00514	0.00305	0.00531
0	0	2	2	0	15	2384	57	451	0.97359	0.52748	0.99580	0.96259	0.97770	0.54798	0.00345	0.00534	0.00347	0.00555
0	0	2	2	0	16	1876	39	386	0.97683	0.51526	0.99540	0.95816	0.98134	0.53776	0.00367	0.00556	0.00368	0.00581
0	0	2	2	0	17	1451	29	388	0.97693	0.50337	0.99502	0.95339	0.98182	0.52798	0.00423	0.00586	0.00426	0.00614
0	0	2	2	0	18	1034	21	350	0.97555	0.49107	0.99471	0.94835	0.98074	0.51781	0.00527	0.00630	0.00530	0.00664
0	0	2	2	0	19	663	8	328	0.98397	0.48319	0.99434	0.94298	0.98957	0.51241	0.00562	0.00678	0.00565	0.00720
0	0	2	2	1	1	3916	99	134	0.97428	0.97428	0.99919	0.99919	0.97507	0.97507	0.00255	0.00255	0.00255	0.00255
0	0	2	2	1	2	3683	285	124	0.92129	0.89760	0.99913	0.99832	0.92210	0.89911	0.00447	0.00495	0.00448	0.00496
0	0	2	2	1	3	3274	246	222	0.92223	0.82779	0.99905	0.99738	0.92310	0.82996	0.00476	0.00626	0.00477	0.00627
0	0	2	2	1	4	2806	170	225	0.93689	0.77554	0.99898	0.99636	0.93784	0.77838	0.00469	0.00703	0.00469	0.00705
0	0	2	2	1	5	2411	126	170	0.94583	0.73353	0.99889	0.99525	0.94688	0.73703	0.00469	0.00758	0.00470	0.00761
0	0	2	2	1	6	2115	122	208	0.93933	0.68903	0.99880	0.99406	0.94046	0.69315	0.00532	0.00812	0.00533	0.00817
0	0	2	2	1	7	1785	73	169	0.95707	0.65945	0.99870	0.99276	0.95832	0.66426	0.00492	0.00848	0.00492	0.00854
0	0	2	2	1	8	1543	68	156	0.95358	0.62884	0.99859	0.99136	0.95493	0.63432	0.00550	0.00886	0.00550	0.00894
0	0	2	2	1	9	1319	49	123	0.96103	0.60434	0.99846	0.98984	0.96251	0.61054	0.00546	0.00918	0.00547	0.00927
0	0	2	2	1	10	1147	39	127	0.96401	0.58258	0.99833	0.98818	0.96562	0.58955	0.00566	0.00949	0.00567	0.00960
0	0	2	2	1	11	981	20	108	0.97843	0.57001	0.99817	0.98638	0.98022	0.57789	0.00477	0.00969	0.00478	0.00982
0	0	2	2	1	12	853	23	121	0.97098	0.55347	0.99800	0.98440	0.97292	0.56224	0.00596	0.01000	0.00598	0.01016
0	0	2	2	1	13	709	20	99	0.96967	0.53669	0.99781	0.98225	0.97180	0.54639	0.00668	0.01038	0.00669	0.01057
0	0	2	2	1	14	590	13	100	0.97593	0.52377	0.99762	0.97991	0.97826	0.53451	0.00660	0.01073	0.00661	0.01095
0	0	2	2	1	15	477	14	99	0.96725	0.50661	0.99741	0.97737	0.96977	0.51835	0.00861	0.01132	0.00863	0.01158
0	0	2	2	1	16	364	15	78	0.95385	0.48323	0.99718	0.97461	0.95655	0.49582	0.01164	0.01230	0.01167	0.01262
0	0	2	2	1	17	271	6	77	0.97419	0.47076	0.99694	0.97162	0.97719	0.48451	0.01040	0.01299	0.01043	0.01337
0	0	2	2	1	18	188	4	69	0.97394	0.45849	0.99666	0.96838	0.97721	0.47347	0.01286	0.01403	0.01290	0.01449
0	0	2	2	1	19	115	0	64	1.00000	0.45849	0.99631	0.96480	1.00000*	0.47347#	0.00000	0.01403	0.00000	0.01449#
0	0	3	0	0	1	3890	741	28	0.80882	0.80882	0.99859	0.99859	0.80997	0.80997	0.00632	0.00632	0.00633	0.00633
0	0	3	0	0	2	3121	598	33	0.80738	0.65303	0.99852	0.99711	0.80857	0.65492	0.00708	0.00767	0.00709	0.00769
0	0	3	0	0	3	2490	500	177	0.79180	0.51706	0.99845	0.99557	0.79302	0.51937	0.00829	0.00813	0.00830	0.00817
0	0	3	0	0	4	1813	330	169	0.80908	0.41835	0.99836	0.99393	0.81041	0.42090	0.00945	0.00820	0.00947	0.00825
0	0	3	0	0	5	1314	198	120	0.84211	0.35229	0.99824	0.99219	0.84359	0.35507	0.01030	0.00814	0.01032	0.00820
0	0	3	0	0	6	996	147	83	0.84599	0.29804	0.99810	0.99030	0.84760	0.30096	0.01168	0.00802	0.01171	0.00810
0	0	3	0	0	7	766	91	81	0.87457	0.26065	0.99795	0.98827	0.87636	0.26375	0.01230	0.00791	0.01232	0.00801
0	0	3	0	0	8	594	52	63	0.90756	0.23656	0.99780	0.98610	0.90955	0.23989	0.01221	0.00786	0.01224	0.00797
0	0	3	0	0	9	479	58	54	0.87168	0.20620	0.99757	0.98371	0.87380	0.20962	0.01573	0.00779	0.01577	0.00792
0	0	3	0	0	10	367	27	47	0.92140	0.18999	0.99744	0.98119	0.92376	0.19364	0.01452	0.00778	0.01456	0.00793
0	0	3	0	0	11	293	20	42	0.92647	0.17602	0.99731	0.97855	0.92897	0.17988	0.01583	0.00781	0.01587	0.00798
0	0	3	0	0	12	231	13	37	0.93882	0.16526	0.99719	0.97581	0.94146	0.16935	0.01644	0.00788	0.01649	0.00808
0	0	3	0	0	13	181	11	31	0.93353	0.15427	0.99694	0.97282	0.93640	0.15858	0.01936	0.00802	0.01942	0.00825
0	0	3	0	0	14	139	12	26	0.90476	0.13958	0.99675	0.96965	0.90772	0.14395	0.02615	0.00831	0.02624	0.00857
0	0	3	0	0	15	101	5	29	0.94220	0.13151	0.99640	0.96616	0.94560	0.13612	0.02509	0.00857	0.02518	0.00887
0	0	3	0	0	16	67	1	15	0.98319	0.12930	0.99623	0.96252	0.98692	0.13434	0.01666	0.00871	0.01673	0.00905
0	0	3	0	0	17	51	1	15	0.97701	0.12633	0.99586	0.95853	0.98108	0.13179	0.02272	0.00900	0.02282	0.00939
0	0	3	0	0	18	35	2	14	0.92857	0.11731	0.99540	0.95412	0.93286	0.12295	0.04867	0.01038	0.04890	0.01088
0	0	3	0	0	19	19	0	10	1.00000	0.11731	0.99468	0.94905	1.00000*	0.12295#	0.00000	0.01038	0.00000	0.01088#
0	0	3	0	1	1	953	178	21	0.81114	0.81114	0.99923	0.99923	0.81177	0.81177	0.01275	0.01275	0.01276	0.01276
0	0	3	0	1	2	754	166	15	0.77763	0.63077	0.99918	0.99840	0.77827	0.63178	0.01522	0.01583	0.01523	0.01586
0	0	3	0	1	3	573	105	43	0.80961	0.51067	0.99912	0.99752	0.81032	0.51194	0.01672	0.01660	0.01673	0.01664
0	0	3	0	1	4	425	83	33	0.79682	0.40691	0.99905	0.99658	0.79758	0.40831	0.01991	0.01668	0.01993	0.01674
0	0	3	0	1	5	309	48	32	0.83618	0.34025	0.99896	0.99554	0.83705	0.34178	0.02162	0.01649	0.02164	0.01657
0	0	3	0	1	6	229	38	22	0.82569	0.28094	0.99887	0.99441	0.82662	0.28252	0.02569	0.01618	0.02572	0.01627
0	0	3	0	1	7	169	20	20	0.87421	0.24560	0.99875	0.99317	0.87531	0.24729	0.02630	0.01596	0.02633	0.01607
0	0	3	0	1	8	129	23	11	0.81377	0.19986	0.99868	0.99186	0.81484	0.20150	0.03503	0.01558	0.03508	0.01571
0	0	3	0	1	9	95	15	13	0.83051	0.16599	0.99850	0.99037	0.83176	0.16760	0.03988	0.01520	0.03994	0.01534
0	0	3	0	1	10	67	8	10	0.87097	0.14457	0.99842	0.98880	0.87235	0.14621	0.04257	0.01500	0.04264	0.01517
0	0	3	0	1	11	49	0	7	1.00000	0.14457	0.99834	0.98716	1.00000*	0.14621#	0.00000	0.01500	0.00000	0.01517#
0	0	3	0	1	12	42	5	11	0.86301	0.12477	0.99821	0.98539	0.86456	0.12662	0.05691	0.01534	0.05701	0.01557
0	0	3	0	1	13	26	2	3	0.91837	0.11458	0.99791	0.98333	0.92029	0.11652	0.05532	0.01569	0.05543	0.01595
0	0	3	0	1	14	21	3	2	0.85000	0.09739	0.99787	0.98124	0.85181	0.09926	0.07984	0.01617	0.08001	0.01648
0	0	3	0	1	15	16	1	2	0.93333	0.09090	0.99790	0.97917	0.93530	0.09284	0.06441	0.01635	0.06454	0.01669
0	0	3	0	1	16	13	0	3	1.00000	0.09090	0.99767	0.97689	1.00000*	0.09284#	0.00000	0.01635	0.00000	0.01669#
0	0	3	0	1	17	10	0	2	1.00000	0.09090	0.99758	0.97453	1.00000*	0.09284#	0.00000	0.01635	0.00000	0.01669#
0	0	3	0	1	18	8	1	0	0.87500	0.07954	0.99718	0.97177	0.87748	0.08185	0.11693	0.01782	0.11726	0.01834
0	0	3	0	1	19	7	0	4	1.00000	0.07954	0.99681	0.96867	1.00000*	0.08185#	0.00000	0.01782	0.00000	0.01834#
0	0	3	2	0	1	3890	741	28	0.80882	0.80882	0.99859	0.99859	0.80997	0.80997	0.00632	0.00632	0.00633	0.00633
0	0	3	2	0	2	3121	598	33	0.80738	0.65303	0.99852	0.99711	0.80857	0.65492	0.00708	0.00767	0.00709	0.00769
0	0	3	2	0	3	2490	500	177	0.79180	0.51706	0.99845	0.99557	0.79302	0.51937	0.00829	0.00813	0.00830	0.00817
0	0	3	2	0	4	1813	330	169	0.80908	0.41835	0.99836	0.99393	0.81041	0.42090	0.00945	0.00820	0.00947	0.00825
0	0	3	2	0	5	1314	198	120	0.84211	0.35229	0.99824	0.99219	0.84359	0.35507	0.01030	0.00814	0.01032	0.00820
0	0	3	2	0	6	996	147	83	0.84599	0.29804	0.99810	0.99030	0.84760	0.30096	0.01168	0.00802	0.01171	0.00810
0	0	3	2	0	7	766	91	81	0.87457	0.26065	0.99795	0.98827	0.87636	0.26375	0.01230	0.00791	0.01232	0.00801
0	0	3	2	0	8	594	52	63	0.90756	0.23656	0.99780	0.98610	0.90955	0.23989	0.01221	0.00786	0.01224	0.00797
0	0	3	2	0	9	479	58	54	0.87168	0.20620	0.99757	0.98371	0.87380	0.20962	0.01573	0.00779	0.01577	0.00792
0	0	3	2	0	10	367	27	47	0.92140	0.18999	0.99744	0.98119	0.92376	0.19364	0.01452	0.00778	0.01456	0.00793
0	0	3	2	0	11	293	20	42	0.92647	0.17602	0.99731	0.97855	0.92897	0.17988	0.01583	0.00781	0.01587	0.00798
0	0	3	2	0	12	231	13	37	0.93882	0.16526	0.99719	0.97581	0.94146	0.16935	0.01644	0.00788	0.01649	0.00808
0	0	3	2	0	13	181	11	31	0.93353	0.15427	0.99694	0.97282	0.93640	0.15858	0.01936	0.00802	0.01942	0.00825
0	0	3	2	0	14	139	12	26	0.90476	0.13958	0.99675	0.96965	0.90772	0.14395	0.02615	0.00831	0.02624	0.00857
0	0	3	2	0	15	101	5	29	0.94220	0.13151	0.99640	0.96616	0.94560	0.13612	0.02509	0.00857	0.02518	0.00887
0	0	3	2	0	16	67	1	15	0.98319	0.12930	0.99623	0.96252	0.98692	0.13434	0.01666	0.00871	0.01673	0.00905
0	0	3	2	0	17	51	1	15	0.97701	0.12633	0.99586	0.95853	0.98108	0.13179	0.02272	0.00900	0.02282	0.00939
0	0	3	2	0	18	35	2	14	0.92857	0.11731	0.99540	0.95412	0.93286	0.12295	0.04867	0.01038	0.04890	0.01088
0	0	3	2	0	19	19	0	10	1.00000	0.11731	0.99468	0.94905	1.00000*	0.12295#	0.00000	0.01038	0.00000	0.01088#
0	0	3	2	1	1	953	178	21	0.81114	0.81114	0.99923	0.99923	0.81177	0.81177	0.01275	0.01275	0.01276	0.01276
0	0	3	2	1	2	754	166	15	0.77763	0.63077	0.99918	0.99840	0.77827	0.63178	0.01522	0.01583	0.01523	0.01586
0	0	3	2	1	3	573	105	43	0.80961	0.51067	0.99912	0.99752	0.81032	0.51194	0.01672	0.01660	0.01673	0.01664
0	0	3	2	1	4	425	83	33	0.79682	0.40691	0.99905	0.99658	0.79758	0.40831	0.01991	0.01668	0.01993	0.01674
0	0	3	2	1	5	309	48	32	0.83618	0.34025	0.99896	0.99554	0.83705	0.34178	0.02162	0.01649	0.02164	0.01657
0	0	3	2	1	6	229	38	22	0.82569	0.28094	0.99887	0.99441	0.82662	0.28252	0.02569	0.01618	0.02572	0.01627
0	0	3	2	1	7	169	20	20	0.87421	0.24560	0.99875	0.99317	0.87531	0.24729	0.02630	0.01596	0.02633	0.01607
0	0	3	2	1	8	129	23	11	0.81377	0.19986	0.99868	0.99186	0.81484	0.20150	0.03503	0.01558	0.03508	0.01571
0	0	3	2	1	9	95	15	13	0.83051	0.16599	0.99850	0.99037	0.83176	0.16760	0.03988	0.01520	0.03994	0.01534
0	0	3	2	1	10	67	8	10	0.87097	0.14457	0.99842	0.98880	0.87235	0.14621	0.04257	0.01500	0.04264	0.01517
0	0	3	2	1	11	49	0	7	1.00000	0.14457	0.99834	0.98716	1.00000*	0.14621#	0.00000	0.01500	0.00000	0.01517#
0	0	3	2	1	12	42	5	11	0.86301	0.12477	0.99821	0.98539	0.86456	0.12662	0.05691	0.01534	0.05701	0.01557
0	0	3	2	1	13	26	2	3	0.91837	0.11458	0.99791	0.98333	0.92029	0.11652	0.05532	0.01569	0.05543	0.01595
0	0	3	2	1	14	21	3	2	0.85000	0.09739	0.99787	0.98124	0.85181	0.09926	0.07984	0.01617	0.08001	0.01648
0	0	3	2	1	15	16	1	2	0.93333	0.09090	0.99790	0.97917	0.93530	0.09284	0.06441	0.01635	0.06454	0.01669
0	0	3	2	1	16	13	0	3	1.00000	0.09090	0.99767	0.97689	1.00000*	0.09284#	0.00000	0.01635	0.00000	0.01669#
0	0	3	2	1	17	10	0	2	1.00000	0.09090	0.99758	0.97453	1.00000*	0.09284#	0.00000	0.01635	0.00000	0.01669#
0	0	3	2	1	18	8	1	0	0.87500	0.07954	0.99718	0.97177	0.87748	0.08185	0.11693	0.01782	0.11726	0.01834
0	0	3	2	1	19	7	0	4	1.00000	0.07954	0.99681	0.96867	1.00000*	0.08185#	0.00000	0.01782	0.00000	0.01834#
0	0	4	0	0	1	86953	1486	726	0.98284	0.98284	0.99860	0.99860	0.98421	0.98421	0.00044	0.00044	0.00044	0.00044
0	0	4	0	0	2	84741	2583	651	0.96940	0.95277	0.99849	0.99710	0.97086	0.95554	0.00059	0.00072	0.00059	0.00072
0	0	4	0	0	3	81507	2393	4605	0.96979	0.92398	0.99838	0.99548	0.97136	0.92817	0.00061	0.00091	0.00061	0.00091
0	0	4	0	0	4	74509	2005	4397	0.97227	0.89836	0.99825	0.99374	0.97398	0.90401	0.00061	0.00105	0.00061	0.00106
0	0	4	0	0	5	68107	1553	4408	0.97644	0.87719	0.99811	0.99187	0.97828	0.88438	0.00059	0.00115	0.00059	0.00116
0	0	4	0	0	6	62146	1289	4288	0.97852	0.85835	0.99796	0.98984	0.98052	0.86715	0.00059	0.00124	0.00059	0.00126
0	0	4	0	0	7	56569	1121	3985	0.97946	0.84072	0.99779	0.98766	0.98163	0.85122	0.00061	0.00132	0.00061	0.00134
0	0	4	0	0	8	51463	926	3933	0.98129	0.82499	0.99761	0.98530	0.98364	0.83730	0.00061	0.00140	0.00061	0.00142
0	0	4	0	0	9	46604	775	3909	0.98264	0.81067	0.99741	0.98275	0.98519	0.82490	0.00062	0.00146	0.00062	0.00149
0	0	4	0	0	10	41920	602	3742	0.98497	0.79848	0.99719	0.97999	0.98774	0.81479	0.00061	0.00152	0.00061	0.00155
0	0	4	0	0	11	37576	517	3861	0.98550	0.78690	0.99695	0.97700	0.98851	0.80542	0.00063	0.00158	0.00064	0.00162
0	0	4	0	0	12	33198	419	3660	0.98664	0.77639	0.99670	0.97378	0.98991	0.79730	0.00065	0.00164	0.00065	0.00169
0	0	4	0	0	13	29119	352	3752	0.98708	0.76636	0.99641	0.97028	0.99064	0.78983	0.00068	0.00171	0.00069	0.00176
0	0	4	0	0	14	25015	321	3748	0.98613	0.75573	0.99611	0.96650	0.98998	0.78192	0.00077	0.00178	0.00077	0.00185
0	0	4	0	0	15	20946	265	3670	0.98613	0.74525	0.99579	0.96243	0.99030	0.77434	0.00085	0.00187	0.00085	0.00195
0	0	4	0	0	16	17011	214	3586	0.98594	0.73477	0.99547	0.95807	0.99043	0.76693	0.00095	0.00198	0.00096	0.00206
0	0	4	0	0	17	13211	157	3394	0.98636	0.72475	0.99510	0.95338	0.99122	0.76019	0.00108	0.00211	0.00109	0.00221
0	0	4	0	0	18	9660	99	3207	0.98771	0.71584	0.99476	0.94839	0.99291	0.75480	0.00123	0.00226	0.00123	0.00239
0	0	4	0	0	19	6354	56	3232	0.98818	0.70738	0.99436	0.94304	0.99379	0.75011	0.00157	0.00250	0.00158	0.00265
0	0	4	0	1	1	19237	353	757	0.98128	0.98128	0.99917	0.99917	0.98210	0.98210	0.00099	0.00099	0.00099	0.00099
0	0	4	0	1	2	18127	700	550	0.96079	0.94280	0.99910	0.99826	0.96166	0.94444	0.00145	0.00171	0.00145	0.00172
0	0	4	0	1	3	16877	625	1368	0.96140	0.90641	0.99902	0.99729	0.96234	0.90888	0.00151	0.00218	0.00152	0.00218
0	0	4	0	1	4	14884	458	1261	0.96787	0.87729	0.99894	0.99624	0.96889	0.88060	0.00148	0.00250	0.00148	0.00251
0	0	4	0	1	5	13165	339	1154	0.97307	0.85366	0.99885	0.99509	0.97419	0.85787	0.00144	0.00274	0.00144	0.00275
0	0	4	0	1	6	11672	309	1096	0.97222	0.82995	0.99876	0.99386	0.97343	0.83508	0.00156	0.00298	0.00156	0.00300
0	0	4	0	1	7	10267	231	1022	0.97632	0.81030	0.99865	0.99251	0.97764	0.81641	0.00154	0.00318	0.00154	0.00320
0	0	4	0	1	8	9014	206	887	0.97596	0.79082	0.99853	0.99106	0.97740	0.79796	0.00165	0.00338	0.00166	0.00341
0	0	4	0	1	9	7921	162	856	0.97838	0.77373	0.99840	0.98947	0.97995	0.78196	0.00168	0.00356	0.00168	0.00360
0	0	4	0	1	10	6903	122	731	0.98134	0.75929	0.99826	0.98775	0.98305	0.76870	0.00167	0.00373	0.00168	0.00377
0	0	4	0	1	11	6050	66	714	0.98841	0.75048	0.99810	0.98588	0.99028	0.76123	0.00142	0.00384	0.00142	0.00389
0	0	4	0	1	12	5270	81	711	0.98352	0.73811	0.99794	0.98384	0.98555	0.75024	0.00182	0.00401	0.00182	0.00408
0	0	4	0	1	13	4478	64	643	0.98460	0.72675	0.99774	0.98162	0.98683	0.74036	0.00191	0.00420	0.00191	0.00427
0	0	4	0	1	14	3771	46	625	0.98670	0.71708	0.99753	0.97920	0.98914	0.73232	0.00195	0.00437	0.00195	0.00447
0	0	4	0	1	15	3100	50	597	0.98215	0.70429	0.99730	0.97656	0.98481	0.72119	0.00250	0.00466	0.00251	0.00477
0	0	4	0	1	16	2453	50	526	0.97717	0.68821	0.99706	0.97368	0.98006	0.70681	0.00319	0.00507	0.00320	0.00521
0	0	4	0	1	17	1877	19	526	0.98823	0.68010	0.99681	0.97057	0.99139	0.70073	0.00268	0.00534	0.00269	0.00551
0	0	4	0	1	18	1332	14	451	0.98735	0.67150	0.99651	0.96719	0.99080	0.69428	0.00336	0.00575	0.00337	0.00595
0	0	4	0	1	19	867	4	454	0.99375	0.66730	0.99624	0.96355	0.99750	0.69255	0.00312	0.00609	0.00313	0.00632
0	0	4	2	0	1	86953	1486	726	0.98284	0.98284	0.99860	0.99860	0.98421	0.98421	0.00044	0.00044	0.00044	0.00044
0	0	4	2	0	2	84741	2583	651	0.96940	0.95277	0.99849	0.99710	0.97086	0.95554	0.00059	0.00072	0.00059	0.00072
0	0	4	2	0	3	81507	2393	4605	0.96979	0.92398	0.99838	0.99548	0.97136	0.92817	0.00061	0.00091	0.00061	0.00091
0	0	4	2	0	4	74509	2005	4397	0.97227	0.89836	0.99825	0.99374	0.97398	0.90401	0.00061	0.00105	0.00061	0.00106
0	0	4	2	0	5	68107	1553	4408	0.97644	0.87719	0.99811	0.99187	0.97828	0.88438	0.00059	0.00115	0.00059	0.00116
0	0	4	2	0	6	62146	1289	4288	0.97852	0.85835	0.99796	0.98984	0.98052	0.86715	0.00059	0.00124	0.00059	0.00126
0	0	4	2	0	7	56569	1121	3985	0.97946	0.84072	0.99779	0.98766	0.98163	0.85122	0.00061	0.00132	0.00061	0.00134
0	0	4	2	0	8	51463	926	3933	0.98129	0.82499	0.99761	0.98530	0.98364	0.83730	0.00061	0.00140	0.00061	0.00142
0	0	4	2	0	9	46604	775	3909	0.98264	0.81067	0.99741	0.98275	0.98519	0.82490	0.00062	0.00146	0.00062	0.00149
0	0	4	2	0	10	41920	602	3742	0.98497	0.79848	0.99719	0.97999	0.98774	0.81479	0.00061	0.00152	0.00061	0.00155
0	0	4	2	0	11	37576	517	3861	0.98550	0.78690	0.99695	0.97700	0.98851	0.80542	0.00063	0.00158	0.00064	0.00162
0	0	4	2	0	12	33198	419	3660	0.98664	0.77639	0.99670	0.97378	0.98991	0.79730	0.00065	0.00164	0.00065	0.00169
0	0	4	2	0	13	29119	352	3752	0.98708	0.76636	0.99641	0.97028	0.99064	0.78983	0.00068	0.00171	0.00069	0.00176
0	0	4	2	0	14	25015	321	3748	0.98613	0.75573	0.99611	0.96650	0.98998	0.78192	0.00077	0.00178	0.00077	0.00185
0	0	4	2	0	15	20946	265	3670	0.98613	0.74525	0.99579	0.96243	0.99030	0.77434	0.00085	0.00187	0.00085	0.00195
0	0	4	2	0	16	17011	214	3586	0.98594	0.73477	0.99547	0.95807	0.99043	0.76693	0.00095	0.00198	0.00096	0.00206
0	0	4	2	0	17	13211	157	3394	0.98636	0.72475	0.99510	0.95338	0.99122	0.76019	0.00108	0.00211	0.00109	0.00221
0	0	4	2	0	18	9660	99	3207	0.98771	0.71584	0.99476	0.94839	0.99291	0.75480	0.00123	0.00226	0.00123	0.00239
0	0	4	2	0	19	6354	56	3232	0.98818	0.70738	0.99436	0.94304	0.99379	0.75011	0.00157	0.00250	0.00158	0.00265
0	0	4	2	1	1	19237	353	757	0.98128	0.98128	0.99917	0.99917	0.98210	0.98210	0.00099	0.00099	0.00099	0.00099
0	0	4	2	1	2	18127	700	550	0.96079	0.94280	0.99910	0.99826	0.96166	0.94444	0.00145	0.00171	0.00145	0.00172
0	0	4	2	1	3	16877	625	1368	0.96140	0.90641	0.99902	0.99729	0.96234	0.90888	0.00151	0.00218	0.00152	0.00218
0	0	4	2	1	4	14884	458	1261	0.96787	0.87729	0.99894	0.99624	0.96889	0.88060	0.00148	0.00250	0.00148	0.00251
0	0	4	2	1	5	13165	339	1154	0.97307	0.85366	0.99885	0.99509	0.97419	0.85787	0.00144	0.00274	0.00144	0.00275
0	0	4	2	1	6	11672	309	1096	0.97222	0.82995	0.99876	0.99386	0.97343	0.83508	0.00156	0.00298	0.00156	0.00300
0	0	4	2	1	7	10267	231	1022	0.97632	0.81030	0.99865	0.99251	0.97764	0.81641	0.00154	0.00318	0.00154	0.00320
0	0	4	2	1	8	9014	206	887	0.97596	0.79082	0.99853	0.99106	0.97740	0.79796	0.00165	0.00338	0.00166	0.00341
0	0	4	2	1	9	7921	162	856	0.97838	0.77373	0.99840	0.98947	0.97995	0.78196	0.00168	0.00356	0.00168	0.00360
0	0	4	2	1	10	6903	122	731	0.98134	0.75929	0.99826	0.98775	0.98305	0.76870	0.00167	0.00373	0.00168	0.00377
0	0	4	2	1	11	6050	66	714	0.98841	0.75048	0.99810	0.98588	0.99028	0.76123	0.00142	0.00384	0.00142	0.00389
0	0	4	2	1	12	5270	81	711	0.98352	0.73811	0.99794	0.98384	0.98555	0.75024	0.00182	0.00401	0.00182	0.00408
0	0	4	2	1	13	4478	64	643	0.98460	0.72675	0.99774	0.98162	0.98683	0.74036	0.00191	0.00420	0.00191	0.00427
0	0	4	2	1	14	3771	46	625	0.98670	0.71708	0.99753	0.97920	0.98914	0.73232	0.00195	0.00437	0.00195	0.00447
0	0	4	2	1	15	3100	50	597	0.98215	0.70429	0.99730	0.97656	0.98481	0.72119	0.00250	0.00466	0.00251	0.00477
0	0	4	2	1	16	2453	50	526	0.97717	0.68821	0.99706	0.97368	0.98006	0.70681	0.00319	0.00507	0.00320	0.00521
0	0	4	2	1	17	1877	19	526	0.98823	0.68010	0.99681	0.97057	0.99139	0.70073	0.00268	0.00534	0.00269	0.00551
0	0	4	2	1	18	1332	14	451	0.98735	0.67150	0.99651	0.96719	0.99080	0.69428	0.00336	0.00575	0.00337	0.00595
0	0	4	2	1	19	867	4	454	0.99375	0.66730	0.99624	0.96355	0.99750	0.69255	0.00312	0.00609	0.00313	0.00632
0	1	0	0	0	1	70197	174	531	0.99751	0.99751	0.99692	0.99692	1.00000*	1.00000*	0.00019	0.00019	0.00019	0.00019
0	1	0	0	0	2	69492	259	491	0.99626	0.99378	0.99668	0.99361	0.99958	1.00000*	0.00023	0.00030	0.00023	0.00030
0	1	0	0	0	3	68742	358	4101	0.99463	0.98845	0.99642	0.99005	0.99821	0.99838	0.00028	0.00041	0.00028	0.00041
0	1	0	0	0	4	64283	394	4131	0.99367	0.98219	0.99614	0.98622	0.99752	0.99591	0.00032	0.00051	0.00032	0.00052
